date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
2022-04-29,AR_S_049,0,0,,1,25106,384,,56842
2022-04-29,AR_S_056,0,0,,1,12125,62,,23562
2022-04-30,AR_S_063,1,0,,9,123483,1262,,278149
2022-04-29,AR_S_070,1,0,,3,25193,297,,49456
2022-04-30,AR_S_077,0,0,,1,5926,94,,14807
2022-04-30,AR_S_084,1,0,,43,326984,4656,,782023
2022-04-29,AR_S_091,0,0,,3,13603,188,,29672
2022-04-29,AR_S_098,0,0,,1,3225,50,,7574
2022-04-29,AR_S_105,0,0,,7,15045,182,,29347
2022-04-29,AR_S_112,0,0,,1,6210,62,,13923
2022-04-30,AR_S_119,1,0,,3,34718,253,,77138
2022-04-29,AR_S_126,1,0,,4,14987,173,,27818
2022-04-29,AR_S_133,0,0,,1,5190,75,,13107
2022-04-30,AR_T,0,0,,18,337074,3634,,1091541
2022-04-29,AR_T_007,0,0,,2,7567,107,,23391
2022-04-30,AR_T_014,0,0,,1,40645,486,,128678
2022-04-30,AR_T_021,0,0,,4,14038,167,,47767
2022-04-28,AR_T_028,0,0,,1,6634,63,,21550
2022-04-26,AR_T_035,0,0,,1,2401,15,,7408
2022-04-29,AR_T_042,0,0,,3,5572,46,,16307
2022-04-30,AR_T_049,0,0,,1,2609,24,,8513
2022-04-29,AR_T_056,0,0,,2,12217,124,,36028
2022-04-29,AR_T_063,0,0,,1,14000,137,,43490
2022-04-30,AR_T_070,0,0,,1,10891,96,,36515
2022-04-30,AR_T_077,0,0,,2,10468,119,,32819
2022-04-30,AR_T_084,0,0,,6,136948,1662,,447014
2022-04-30,AR_T_091,0,0,,1,5242,48,,15961
2022-04-29,AR_T_098,0,0,,1,4422,48,,13491
2022-04-29,AR_T_105,0,0,,9,34539,273,,107601
2022-04-27,AR_T_112,0,0,,1,3665,39,,12031
2022-04-30,AR_T_119,0,0,,2,24303,177,,87750
2022-04-30,AR_U,2,0,,3,118036,1657,,255979
2022-04-29,AR_U_007,1,0,,3,22203,241,,44805
2022-04-29,AR_U_014,0,0,,1,4215,54,,6996
2022-04-30,AR_U_021,1,0,,1,44025,698,,107001
2022-04-25,AR_U_028,0,0,,1,224,6,,384
2022-04-30,AR_U_035,1,0,,1,10332,119,,24428
2022-04-27,AR_U_042,0,0,,1,2114,30,,4245
2022-04-25,AR_U_070,0,0,,1,167,7,,300
2022-04-30,AR_U_077,0,0,,1,28661,401,,58673
2022-04-22,AR_U_084,0,0,,1,995,14,,2138
2022-04-28,AR_U_091,0,0,,1,3152,41,,4395
2022-04-11,AR_U_098,0,0,,2,1075,27,,1303
2022-04-01,AR_U_105,0,0,,1,210,4,,255
2022-04-30,AR_V,1,0,,1,46660,564,,101041
2022-04-29,AR_V_007,1,0,,6,26285,333,,57134
2022-04-30,AR_V_014,1,0,,1,19604,223,,41921
2022-04-04,AR_V_028,0,0,,1,55,0,,154
2022-04-30,AR_W,0,0,,3,131742,1728,,476047
2022-04-28,AR_W_007,2,0,,2,2147,68,,5848
2022-03-22,AR_W_014,1,0,,2,226,3,,823
2022-04-30,AR_W_021,0,0,,3,68768,793,,262439
2022-04-26,AR_W_028,0,0,,1,2079,21,,7360
2022-04-28,AR_W_035,2,0,,4,3398,60,,8904
2022-04-28,AR_W_042,0,0,,1,935,19,,3959
2022-04-28,AR_W_049,0,0,,1,3656,29,,11565
2022-04-21,AR_W_056,1,0,,1,196,4,,1593
2022-04-21,AR_W_063,1,0,,1,1499,32,,5294
2022-04-29,AR_W_070,5,0,,5,11971,169,,38621
2022-04-29,AR_W_077,0,0,,1,994,12,,4159
2022-04-28,AR_W_084,4,0,,5,2944,48,,11544
2022-04-29,AR_W_091,1,0,,1,2473,49,,7578
2022-04-28,AR_W_098,0,0,,1,755,9,,2007
2022-04-28,AR_W_105,1,0,,1,5228,65,,19058
2022-04-29,AR_W_112,1,0,,1,4475,40,,12011
2022-04-26,AR_W_119,1,0,,2,4887,78,,16780
2022-04-28,AR_W_126,2,0,,2,1178,35,,4394
2022-04-29,AR_W_133,1,0,,1,3127,49,,12091
2022-04-29,AR_W_140,1,0,,1,1838,20,,7264
2022-04-26,AR_W_147,1,0,,1,880,8,,3511
2022-04-28,AR_W_154,1,0,,1,790,11,,1936
2022-04-29,AR_W_161,1,0,,1,1185,17,,3944
2022-04-29,AR_W_168,0,0,,1,5363,76,,20475
2022-04-29,AR_W_175,1,0,,1,527,10,,1810
2022-04-30,AR_X,8,0,,107,966094,7842,,3026518
2022-04-30,AR_X_007,5,0,,5,17400,112,,46768
2022-04-30,AR_X_014,2,0,,50,432181,3346,,1474692
2022-04-30,AR_X_021,1,0,,22,71528,441,,260749
2022-04-30,AR_X_028,0,0,,1,16087,121,,25423
2022-04-29,AR_X_035,2,0,,3,8769,64,,20613
2022-04-30,AR_X_042,0,0,,4,42939,338,,112589
2022-04-28,AR_X_049,0,0,,5,9075,52,,23055
2022-04-29,AR_X_056,0,0,,2,11631,121,,32995
2022-04-30,AR_X_063,0,0,,1,23580,224,,62368
2022-04-27,AR_X_070,0,0,,1,1178,5,,3156
2022-04-30,AR_X_077,0,0,,2,1205,8,,2644
2022-04-29,AR_X_084,0,0,,2,9955,84,,21317
2022-04-30,AR_X_091,0,0,,2,45111,359,,124312
2022-04-30,AR_X_098,0,0,,2,56052,652,,179796
2022-04-30,AR_X_105,0,0,,3,13788,97,,42892
2022-04-28,AR_X_112,0,0,,1,3532,20,,9031
2022-04-30,AR_X_119,0,0,,3,28362,203,,96256
2022-04-29,AR_X_126,0,0,,1,10388,70,,26607
2022-04-29,AR_X_133,0,0,,5,13030,150,,29937
2022-04-30,AR_X_140,0,0,,3,55657,562,,150485
2022-04-30,AR_X_147,0,0,,5,29801,205,,100849
2022-04-27,AR_X_154,0,0,,2,441,7,,2204
2022-04-30,AR_X_161,0,0,,2,27813,271,,82298
2022-04-30,AR_X_168,0,0,,1,3632,48,,14607
2022-04-29,AR_X_175,0,0,,1,2998,15,,9261
2022-04-29,AR_X_182,0,0,,5,27323,257,,61534
2022-04-30,AR_Y,0,0,,21,105069,1689,,344387
2022-04-30,AR_Y_007,0,0,,1,1105,33,,4136
2022-04-30,AR_Y_014,0,0,,2,10257,258,,37524
2022-04-30,AR_Y_021,0,0,,9,58225,675,,183845
2022-04-27,AR_Y_028,0,0,,3,1861,50,,8585
2022-04-30,AR_Y_035,0,0,,2,7274,195,,23559
2022-04-30,AR_Y_042,0,0,,1,9068,146,,29607
2022-04-13,AR_Y_049,0,0,,1,254,1,,767
2022-04-28,AR_Y_056,0,0,,1,589,7,,1977
2022-04-30,AR_Y_063,0,0,,2,8881,185,,29343
2022-04-30,AR_Y_070,0,0,,2,1525,36,,5049
2022-04-28,AR_Y_077,0,0,,2,139,4,,559
2022-04-30,AR_Y_084,0,0,,2,983,3,,4618
2022-04-28,AR_Y_094,1,0,,2,1932,35,,5579
2022-04-28,AR_Y_098,0,0,,1,658,6,,1672
2022-04-28,AR_Y_105,0,0,,1,104,2,,450
2022-04-27,AR_Y_112,0,0,,3,2159,50,,6622
2022-01-10,AR_Y_126,2,0,,2,3,0,,30
2020-08-27,AR_Y_308,1,0,,1,1,0,,2
2022-01-10,AR_Y_408,0,0,,1,0,0,,8
2022-04-30,AR_Z,2,0,,17,87832,1090,,292763
2022-04-29,AR_Z_007,0,0,,1,2945,18,,7079
2022-04-30,AR_Z_014,0,0,,1,31479,390,,115507
2022-04-30,AR_Z_021,1,0,,12,34473,545,,95188
2022-04-29,AR_Z_028,0,0,,2,9476,70,,24214
2022-04-30,AR_Z_035,0,0,,1,4205,33,,29578
2022-04-30,AR_Z_042,0,0,,2,3239,24,,16706
2022-04-30,AR_Z_049,1,0,,1,1867,7,,4057
2022-04-27,AS,5,0,,,5822,26,,
2022-05-02,AT,4027,3,5954,71620,4192996,19719,4112091,183157777
2022-05-02,AT_1,194,0,107,2548,126762,597,122239,5144173
2022-05-01,AT_1_101,15,0,14,,6626,22,6422,
2022-05-01,AT_1_102,1,0,0,,848,2,809,
2022-05-01,AT_1_103,17,0,1,,18717,67,17881,
2022-05-01,AT_1_104,13,0,21,,11152,93,10920,
2022-05-01,AT_1_105,7,0,0,,7446,41,7312,
2022-05-01,AT_1_106,27,0,64,,17103,82,16730,
2022-05-01,AT_1_107,35,0,5,,25987,83,24741,
2022-05-01,AT_1_108,35,0,0,,15638,63,14957,
2022-05-01,AT_1_109,44,0,2,,23245,144,22467,
2022-05-02,AT_2,128,0,272,1058,242958,1612,238921,6542587
2022-05-01,AT_2_201,27,0,73,,40763,270,40017,
2022-05-01,AT_2_202,17,0,20,,25779,171,25408,
2022-05-01,AT_2_203,3,0,13,,8123,60,7966,
2022-05-01,AT_2_204,20,0,34,,25755,124,25340,
2022-05-01,AT_2_205,5,0,25,,23482,162,23083,
2022-05-01,AT_2_206,11,0,23,,34387,262,33891,
2022-05-01,AT_2_207,19,0,36,,28504,189,28066,
2022-05-01,AT_2_208,6,0,5,,19610,116,19148,
2022-05-01,AT_2_209,14,0,25,,23176,176,22848,
2022-05-01,AT_2_210,6,0,18,,13379,82,13154,
2022-05-02,AT_3,1184,2,1575,7087,777454,3802,759988,37689625
2022-05-01,AT_3_301,14,0,21,,10409,72,10201,
2022-05-01,AT_3_302,45,1,78,,25613,130,24999,
2022-05-01,AT_3_303,6,0,8,,6024,37,5931,
2022-05-01,AT_3_304,21,0,39,,21462,174,21054,
2022-05-01,AT_3_305,76,0,85,,66626,297,65434,
2022-05-01,AT_3_306,86,0,62,,65766,307,64105,
2022-05-01,AT_3_307,57,0,185,,45862,214,44640,
2022-05-01,AT_3_308,85,0,76,,43688,161,42695,
2022-05-01,AT_3_309,32,0,45,,16285,145,15893,
2022-05-01,AT_3_310,43,0,45,,20899,90,20431,
2022-05-01,AT_3_311,14,0,28,,13266,60,13042,
2022-05-01,AT_3_312,112,0,103,,37425,134,36370,
2022-05-01,AT_3_313,59,0,61,,26597,96,26035,
2022-05-01,AT_3_314,13,0,51,,13334,113,12979,
2022-05-01,AT_3_315,47,0,66,,43086,258,42290,
2022-05-01,AT_3_316,47,0,79,,30800,96,30026,
2022-05-01,AT_3_317,47,0,92,,49178,253,47818,
2022-05-01,AT_3_318,60,0,61,,39760,245,39015,
2022-05-01,AT_3_319,88,0,98,,62407,285,60779,
2022-05-01,AT_3_320,11,0,19,,23997,93,23656,
2022-05-01,AT_3_321,106,0,135,,43947,200,42856,
2022-05-01,AT_3_322,31,1,35,,11803,65,11571,
2022-05-01,AT_3_323,46,0,60,,37414,193,36767,
2022-05-01,AT_3_325,38,0,43,,21806,84,21401,
2022-05-02,AT_4,436,0,876,4281,753021,3286,741692,24104701
2022-05-01,AT_4_401,67,0,138,,88888,424,87508,
2022-05-01,AT_4_402,24,0,28,,16601,65,16284,
2022-05-01,AT_4_403,11,0,18,,30088,154,29648,
2022-05-01,AT_4_404,43,0,56,,58878,252,57942,
2022-05-01,AT_4_405,7,0,16,,16474,73,16233,
2022-05-01,AT_4_406,9,0,56,,35989,181,35545,
2022-05-01,AT_4_407,35,0,74,,52027,225,51342,
2022-05-01,AT_4_408,6,0,29,,34772,142,34333,
2022-05-01,AT_4_409,9,0,1,,28628,146,28151,
2022-05-01,AT_4_410,51,0,88,,71755,273,70602,
2022-05-01,AT_4_411,7,0,55,,37324,145,36722,
2022-05-01,AT_4_412,26,0,39,,33396,166,32889,
2022-05-01,AT_4_413,3,0,21,,30003,156,29562,
2022-05-01,AT_4_414,24,0,16,,30032,153,29683,
2022-05-01,AT_4_415,12,0,57,,31045,144,30326,
2022-05-01,AT_4_416,25,0,64,,43605,150,42949,
2022-05-01,AT_4_417,54,0,84,,74148,323,73014,
2022-05-01,AT_4_418,23,0,36,,39368,114,38959,
2022-05-02,AT_5,231,0,336,1449,296941,1139,293460,10534693
2022-05-01,AT_5_501,71,0,71,,73054,281,72056,
2022-05-01,AT_5_502,33,0,30,,35476,135,35064,
2022-05-01,AT_5_503,82,0,150,,87630,293,86462,
2022-05-01,AT_5_504,8,0,28,,45822,184,45485,
2022-05-01,AT_5_505,6,0,10,,10760,64,10659,
2022-05-01,AT_5_506,31,0,47,,44199,182,43734,
2022-05-02,AT_6,223,1,513,2808,539055,3366,530697,20688873
2022-05-01,AT_6_601,64,0,54,,117939,530,115848,
2022-05-01,AT_6_603,16,1,30,,27679,173,27273,
2022-05-01,AT_6_606,26,0,81,,70088,412,69021,
2022-05-01,AT_6_610,15,0,51,,39412,177,38874,
2022-05-01,AT_6_611,7,0,34,,22792,181,22421,
2022-05-01,AT_6_612,11,0,48,,35736,213,35248,
2022-05-01,AT_6_614,0,0,8,,11574,59,11452,
2022-05-01,AT_6_616,9,0,25,,21830,177,21431,
2022-05-01,AT_6_617,15,0,43,,43860,250,43298,
2022-05-01,AT_6_620,24,0,31,,30045,268,29540,
2022-05-01,AT_6_621,10,0,46,,38141,344,37464,
2022-05-01,AT_6_622,11,0,31,,41690,300,41148,
2022-05-01,AT_6_623,15,0,31,,38269,282,37679,
2022-05-02,AT_7,216,0,343,1363,380915,1328,376659,9480154
2022-05-01,AT_7_701,28,0,59,,59992,217,59221,
2022-05-01,AT_7_702,15,0,26,,33098,85,32842,
2022-05-01,AT_7_703,47,0,85,,89567,260,88454,
2022-05-01,AT_7_704,20,0,22,,31860,94,31539,
2022-05-01,AT_7_705,32,0,54,,57832,233,57219,
2022-05-01,AT_7_706,10,0,20,,25213,84,24986,
2022-05-01,AT_7_707,16,0,24,,25819,132,25509,
2022-05-01,AT_7_708,24,0,20,,15671,23,15486,
2022-05-01,AT_7_709,24,0,33,,41863,200,41403,
2022-05-02,AT_8,166,0,221,1302,202187,633,200410,7027056
2022-05-01,AT_8_801,29,0,34,,33909,87,33689,
2022-05-01,AT_8_802,59,0,78,,66655,225,65980,
2022-05-01,AT_8_803,33,0,43,,45980,157,45584,
2022-05-01,AT_8_804,45,0,66,,55643,164,55157,
2022-05-02,AT_9,1249,0,1711,49724,873703,3956,848025,61945915
2022-05-01,AT_9_900,1249,0,1711,,873703,3956,848025,
2022-05-02,AU,31415,39,48893,107855,5992148,7270,5473962,69477142
2022-05-02,AU_ACT,798,1,764,1695,105739,52,99962,1060431
2022-05-02,AU_NSW,7723,5,11091,22824,2294900,2779,1962381,31082643
2022-05-02,AU_NT,248,0,349,380,63815,43,61067,767475
2022-05-02,AU_QLD,4647,0,4313,4729,1002257,868,959142,7338497
2022-05-02,AU_SA,3143,3,3590,7328,413321,351,388167,4616895
2022-05-02,AU_TAS,900,3,898,816,137332,54,131264,647302
2022-05-02,AU_VIC,8109,27,22306,43846,1576692,2975,1517559,20543926
2022-05-02,AU_WA,5847,0,5582,26237,398092,148,354420,3419973
2022-04-27,AW,0,0,,,34693,212,,
2022-04-27,AZ,11,1,,6872,792545,9709,,6794952
2022-04-27,BA,95,0,,4188,377043,15764,,1499302
2022-04-27,BB,473,0,,734,68913,390,,646867
2022-04-27,BD,0,0,,4931,1952625,29127,,13737654
2022-05-02,BD_A,0,,,,10113,,,
2022-05-02,BD_A_02,0,,,,1008,,,
2022-05-02,BD_A_06,0,,,,4571,,,
2022-05-02,BD_A_07,0,,,,926,,,
2022-05-02,BD_A_25,0,,,,804,,,
2022-05-02,BD_A_50,0,,,,1144,,,
2022-05-02,BD_A_51,0,,,,1660,,,
2022-05-02,BD_B,0,,,,60497,,,
2022-05-02,BD_B_01,0,,,,871,,,
2022-05-02,BD_B_04,0,,,,2714,,,
2022-05-02,BD_B_08,0,,,,8803,,,
2022-05-02,BD_B_09,0,,,,2600,,,
2022-05-02,BD_B_10,0,,,,28112,,,
2022-05-02,BD_B_11,0,,,,5608,,,
2022-05-02,BD_B_16,0,,,,2180,,,
2022-05-02,BD_B_29,0,,,,773,,,
2022-05-02,BD_B_31,0,,,,2283,,,
2022-05-02,BD_B_47,0,,,,5455,,,
2022-05-02,BD_B_56,0,,,,1098,,,
2022-05-02,BD_C,0,,,,198935,,,
2022-05-02,BD_C_13,0,,,,150629,,,
2022-05-02,BD_C_15,0,,,,7981,,,
2022-05-02,BD_C_17,0,,,,2929,,,
2022-05-02,BD_C_18,0,,,,6694,,,
2022-05-02,BD_C_26,0,,,,3341,,,
2022-05-02,BD_C_33,0,,,,1713,,,
2022-05-02,BD_C_35,0,,,,4251,,,
2022-05-02,BD_C_36,0,,,,1599,,,
2022-05-02,BD_C_40,0,,,,8290,,,
2022-05-02,BD_C_42,0,,,,2701,,,
2022-05-02,BD_C_53,0,,,,3352,,,
2022-05-02,BD_C_62,0,,,,1854,,,
2022-05-02,BD_C_63,0,,,,3601,,,
2022-05-02,BD_D,0,,,,24601,,,
2022-05-02,BD_D_05,0,,,,1032,,,
2022-05-02,BD_D_12,0,,,,1619,,,
2022-05-02,BD_D_22,0,,,,4542,,,
2022-05-02,BD_D_23,0,,,,2245,,,
2022-05-02,BD_D_27,0,,,,7027,,,
2022-05-02,BD_D_30,0,,,,3707,,,
2022-05-02,BD_D_37,0,,,,1032,,,
2022-05-02,BD_D_39,0,,,,739,,,
2022-05-02,BD_D_43,0,,,,1511,,,
2022-05-02,BD_D_58,0,,,,1147,,,
2022-05-02,BD_E,0,,,,17995,,,
2022-05-02,BD_E_03,0,,,,9240,,,
2022-05-02,BD_E_24,0,,,,1250,,,
2022-05-02,BD_E_44,0,,,,1162,,,
2022-05-02,BD_E_45,0,,,,811,,,
2022-05-02,BD_E_48,0,,,,1499,,,
2022-05-02,BD_E_49,0,,,,1544,,,
2020-11-15,BD_E_54,0,,,,1085,,,
2022-05-02,BD_E_59,0,,,,2489,,,
2022-05-02,BD_F,0,,,,14905,,,
2022-05-02,BD_F_14,0,,,,4295,,,
2022-05-02,BD_F_19,0,,,,1403,,,
2022-05-02,BD_F_28,0,,,,987,,,
2022-05-02,BD_F_32,0,,,,942,,,
2022-05-02,BD_F_46,0,,,,1280,,,
2022-05-02,BD_F_52,0,,,,753,,,
2022-05-02,BD_F_55,0,,,,3803,,,
2022-05-02,BD_F_64,0,,,,1442,,,
2022-05-02,BD_G,0,,,,15120,,,
2022-05-02,BD_G_20,0,,,,1934,,,
2022-05-02,BD_G_38,0,,,,1854,,,
2022-05-02,BD_G_60,0,,,,8837,,,
2022-05-02,BD_G_61,0,,,,2495,,,
2022-05-02,BD_H,0,,,,7390,,,
2022-05-02,BD_H_21,0,,,,1753,,,
2022-05-02,BD_H_34,0,,,,4278,,,
2022-05-02,BD_H_41,0,,,,817,,,
2022-05-02,BD_H_57,0,,,,542,,,
2022-04-28,BE,13,2,,18987,4056448,31439,,33578074
2022-04-28,BE_BRU,2,,,,443564,,,
2022-04-28,BE_VAN,2,,,,648597,,,
2022-04-28,BE_VLG,3,,,,389830,,,
2022-04-27,BE_VLI,227,,,,301732,,,
2022-04-28,BE_VOV,1,,,,540085,,,
2022-04-28,BE_VWV,1,,,,429084,,,
2022-04-27,BE_WBR,105,,,,148169,,,
2022-04-27,BE_WHT,334,,,,449067,,,
2022-04-28,BE_WLG,2,,,,370263,,,
2022-04-27,BE_WLX,106,,,,105428,,,
2022-04-27,BE_WNA,155,,,,174743,,,
2022-04-27,BF,0,0,,41,20865,383,,324773
2022-04-27,BG,588,14,,4881,1155975,36901,,9834317
2022-04-28,BH,0,0,,7215,567614,1475,,9715743
2022-04-27,BI,0,0,,3281,39998,15,,1504807
2022-04-27,BJ,0,0,,,86394,163,,604310
2022-04-27,BM,199,0,,,13488,131,,
2022-04-27,BN,98,0,,,141629,158,,
2022-04-27,BO,101,1,,5195,904758,21910,,4165086
2022-04-28,BR,19916,114,18424,1,30418920,663225,29499422,70923215
2022-04-28,BR_AC,246,0,0,1,124918,2002,0,230496
2022-04-28,BR_AC_120001,-2,0,0,3,2867,40,0,7760
2022-04-28,BR_AC_120005,-3,0,0,1,2001,25,0,4543
2022-04-28,BR_AC_120010,2,0,0,2,3590,46,0,9456
2022-04-28,BR_AC_120013,2,0,0,1,1592,17,0,3190
2022-04-28,BR_AC_120017,0,0,0,1,860,19,0,1445
2022-04-28,BR_AC_120020,218,0,0,1,12292,187,0,20512
2022-04-28,BR_AC_120025,6,0,0,2,1983,38,0,5221
2022-04-28,BR_AC_120030,0,0,0,1,3763,69,0,7164
2022-04-28,BR_AC_120032,0,0,0,1,723,2,0,2263
2022-04-28,BR_AC_120033,1,0,0,3,3083,37,0,9778
2022-04-28,BR_AC_120034,0,0,0,1,1079,17,0,2967
2022-04-28,BR_AC_120035,2,0,0,1,1619,14,0,4082
2022-04-28,BR_AC_120038,3,0,0,1,2639,25,0,5299
2022-04-28,BR_AC_120039,0,0,0,2,561,7,0,1449
2022-04-28,BR_AC_120040,14,0,0,13,62791,1184,0,91898
2022-04-28,BR_AC_120042,0,0,0,1,1051,14,0,3483
2022-04-28,BR_AC_120043,0,0,0,1,1165,7,0,2692
2022-04-28,BR_AC_120045,2,0,0,1,1820,43,0,7605
2022-04-28,BR_AC_120050,2,0,0,2,7001,86,0,21270
2022-04-28,BR_AC_120060,0,0,0,1,7012,50,0,9573
2022-04-28,BR_AC_120070,0,0,0,1,3363,33,0,4648
2022-04-28,BR_AC_120080,-1,0,0,4,2063,42,0,4177
2022-04-28,BR_AL,21,0,0,1,297888,6924,0,571144
2022-04-28,BR_AL_270010,0,0,0,1,891,30,0,1471
2022-04-28,BR_AL_270020,0,0,0,1,1698,37,0,3339
2022-04-28,BR_AL_270030,0,0,0,1,35790,561,0,92236
2022-04-28,BR_AL_270040,0,0,0,1,1868,58,0,3466
2022-04-28,BR_AL_270050,1,0,0,1,603,33,0,898
2022-04-28,BR_AL_270060,0,0,0,1,926,10,0,1386
2022-04-28,BR_AL_270070,0,0,0,1,1261,23,0,1519
2022-04-28,BR_AL_270080,0,0,0,1,210,8,0,430
2022-04-28,BR_AL_270090,0,0,0,1,600,9,0,1318
2022-04-28,BR_AL_270100,0,0,0,2,2541,50,0,2978
2022-04-28,BR_AL_270110,0,0,0,4,1094,16,0,1599
2022-04-28,BR_AL_270120,0,0,0,5,1026,13,0,2323
2022-04-28,BR_AL_270130,0,0,0,2,827,34,0,1359
2022-04-28,BR_AL_270135,0,0,0,1,287,6,0,583
2022-04-28,BR_AL_270140,0,0,0,1,3217,84,0,6280
2022-04-28,BR_AL_270150,0,0,0,1,622,11,0,1038
2022-04-28,BR_AL_270160,0,0,0,2,701,13,0,640
2022-04-28,BR_AL_270170,0,0,0,2,1323,20,0,2109
2022-04-28,BR_AL_270180,0,0,0,1,445,11,0,875
2022-04-28,BR_AL_270190,0,0,0,1,448,11,0,754
2022-04-28,BR_AL_270200,0,0,0,1,636,22,0,1125
2022-04-28,BR_AL_270210,0,0,0,1,480,23,0,849
2022-04-28,BR_AL_270220,0,0,0,1,582,9,0,1053
2022-04-28,BR_AL_270230,0,0,0,5,5283,66,0,8800
2022-04-28,BR_AL_270235,0,0,0,1,1437,35,0,3998
2022-04-28,BR_AL_270240,0,0,0,5,5523,146,0,11514
2022-04-28,BR_AL_270250,0,0,0,3,784,9,0,1531
2022-04-28,BR_AL_270255,0,0,0,1,773,19,0,812
2022-04-28,BR_AL_270260,0,0,0,2,906,23,0,2285
2022-04-28,BR_AL_270270,0,0,0,1,176,5,0,279
2022-04-28,BR_AL_270280,0,0,0,1,805,20,0,1144
2022-04-28,BR_AL_270290,0,0,0,1,2108,52,0,4962
2022-04-28,BR_AL_270300,0,0,0,1,959,22,0,2110
2022-04-28,BR_AL_270310,0,0,0,1,2135,36,0,3596
2022-04-28,BR_AL_270320,0,0,0,9,2020,22,0,2385
2022-04-28,BR_AL_270330,0,0,0,1,737,19,0,1147
2022-04-28,BR_AL_270340,0,0,0,1,554,5,0,835
2022-04-28,BR_AL_270350,0,0,0,1,318,4,0,321
2022-04-28,BR_AL_270360,0,0,0,2,629,16,0,851
2022-04-28,BR_AL_270370,0,0,0,2,218,4,0,365
2022-04-28,BR_AL_270375,0,0,0,8,789,13,0,2005
2022-04-28,BR_AL_270380,0,0,0,1,823,27,0,1367
2022-04-28,BR_AL_270390,0,0,0,1,194,5,0,267
2022-04-28,BR_AL_270400,0,0,0,4,1240,50,0,2419
2022-04-28,BR_AL_270410,0,0,0,1,1792,25,0,2120
2022-04-28,BR_AL_270420,0,0,0,1,1871,35,0,3594
2022-04-28,BR_AL_270430,17,0,0,1,116896,3074,0,209034
2022-04-28,BR_AL_270440,0,0,0,10,1171,24,0,2129
2022-04-28,BR_AL_270450,0,0,0,1,2423,53,0,4214
2022-04-28,BR_AL_270460,0,0,0,1,495,20,0,1154
2022-04-28,BR_AL_270470,0,0,0,2,8126,129,0,16014
2022-04-28,BR_AL_270480,0,0,0,1,714,18,0,1621
2022-04-28,BR_AL_270490,0,0,0,1,175,4,0,539
2022-04-28,BR_AL_270500,0,0,0,2,849,27,0,1495
2022-04-28,BR_AL_270510,0,0,0,1,1673,45,0,2971
2022-04-28,BR_AL_270520,0,0,0,1,1813,29,0,2767
2022-04-28,BR_AL_270530,0,0,0,1,361,10,0,607
2022-04-28,BR_AL_270540,0,0,0,1,294,15,0,854
2022-04-28,BR_AL_270550,0,0,0,1,1193,54,0,2531
2022-04-28,BR_AL_270560,0,0,0,1,369,14,0,690
2022-04-28,BR_AL_270570,0,0,0,2,1968,42,0,3939
2022-04-28,BR_AL_270580,0,0,0,1,201,6,0,279
2022-04-28,BR_AL_270590,0,0,0,1,245,9,0,500
2022-04-28,BR_AL_270600,0,0,0,1,560,17,0,1281
2022-04-28,BR_AL_270610,0,0,0,1,855,12,0,1641
2022-04-28,BR_AL_270620,0,0,0,1,537,4,0,1161
2022-04-28,BR_AL_270630,0,0,0,1,6686,175,0,18543
2022-04-28,BR_AL_270640,1,0,0,1,1356,33,0,2153
2022-04-28,BR_AL_270642,0,0,0,1,966,10,0,1402
2022-04-28,BR_AL_270644,0,0,0,1,520,28,0,744
2022-04-28,BR_AL_270650,0,0,0,1,922,24,0,1624
2022-04-28,BR_AL_270660,0,0,0,2,528,16,0,774
2022-04-28,BR_AL_270670,0,0,0,2,4889,93,0,8338
2022-04-28,BR_AL_270680,0,0,0,1,1108,24,0,803
2022-04-28,BR_AL_270690,0,0,0,1,4863,66,0,9703
2022-04-28,BR_AL_270700,0,0,0,1,231,2,0,363
2022-04-28,BR_AL_270710,0,0,0,1,1668,28,0,2427
2022-04-28,BR_AL_270720,0,0,0,1,674,12,0,1161
2022-04-28,BR_AL_270730,0,0,0,1,1268,49,0,2143
2022-04-28,BR_AL_270740,0,0,0,1,565,15,0,566
2022-04-28,BR_AL_270750,0,0,0,1,652,23,0,1777
2022-04-28,BR_AL_270760,0,0,0,1,1350,15,0,2232
2022-04-28,BR_AL_270770,0,0,0,1,4563,193,0,10569
2022-04-28,BR_AL_270780,0,0,0,1,449,14,0,788
2022-04-28,BR_AL_270790,0,0,0,1,744,10,0,1618
2022-04-28,BR_AL_270800,1,0,0,1,5949,110,0,15500
2022-04-28,BR_AL_270810,0,0,0,1,911,19,0,1291
2022-04-28,BR_AL_270820,0,0,0,1,486,4,0,895
2022-04-28,BR_AL_270830,0,0,0,1,1353,33,0,1455
2022-04-28,BR_AL_270840,0,0,0,1,1449,44,0,2882
2022-04-28,BR_AL_270850,0,0,0,1,1600,27,0,3583
2022-04-28,BR_AL_270860,1,0,0,1,5252,109,0,6642
2022-04-28,BR_AL_270870,0,0,0,1,379,16,0,789
2022-04-28,BR_AL_270880,0,0,0,2,2079,39,0,3898
2022-04-28,BR_AL_270890,0,0,0,1,1465,41,0,2158
2022-04-28,BR_AL_270895,0,0,0,1,427,13,0,1845
2022-04-28,BR_AL_270900,0,0,0,1,479,12,0,812
2022-04-28,BR_AL_270910,0,0,0,1,916,27,0,2062
